"110","O","1001","Kurs for referansedato"
"540","S","1001","T/C en fecha clave"
"508","E","1014","Rate on key date in previous year"
"900","J","2013","取得時レート"
"110","O","1002","Gjennomsnittskurs"
"540","S","1002","Cotización media"
"508","E","2001","Rate on key date"
"110","O","1003","Historisk kurs"
"900","J","2014","前年度基準日のレート"
"522","T","P","Masraf planlaması için standart çeviri"
"107","H","100*","Referenciaérték = kör értéke"
"540","S","1003","T/C histórico"
"508","E","2002","Average rate"
"900","J","B","標準換算 (電信売買売値)"
"107","H","1001","Határnapi árfolyam"
"508","E","2003","Historical rate"
"540","S","1004","T/C en fecha clave ej.ant."
"107","H","1002","Átlagárfolyam"
"522","U","100*","Viitearvo = alueen arvo"
"508","E","2004","Rate on key date in previous year"
"900","J","BPS","Exchange rates for TBW45 Course"
"540","S","200*","Vl.ref.=Vl.mon.ámb.consolidac."
"107","H","1003","Történeti árfolyam"
"508","E","2011","Rate on key date"
"900","J","EURB","EMU - 換算資金/連絡文書"
"540","S","2001","T/C en fecha clave"
"508","E","2012","Average rate"
"522","U","1001","Määräpäivän kurssi"
"540","S","2002","Cotización media"
"508","E","2013","Historical rate"
"900","J","EURG","EMU - 換算資金/連絡文書"
"107","H","1004","Előző év határnapi árfolyama"
"522","U","1002","Keskikurssi"
"540","S","2003","T/C histórico"
"900","J","EURO","EMU - 換算方法"
"508","E","2014","Rate on key date in previous year"
"107","H","200*","Referenciaérték = kör értéke"
"540","S","2004","T/C en fecha clave ej.ant."
"900","J","EURX","EWU - 換算方法無関係"
"107","H","2001","Határnapi árfolyam"
"522","U","1003","Historiallinen kurssi"
"508","E","B","Standard conversion at bank selling rate"
"900","J","G","電信売買買値"
"107","H","2002","Átlagárfolyam"
"540","S","B","Conversión normal según T/C vendedor"
"508","E","G","Standard translation at bank buying rate"
"900","J","I","域内取引換算レートタイプ"
"107","H","2003","Történeti árfolyam"
"508","E","M","Standard translation at average rate"
"540","S","CNTX","Conversión normal según T/C estándar"
"522","U","1004","Edellisen vuoden määräpäiväkurssi"
"900","J","INT","内部決済換算レート"
"107","H","2004","Előző év határnapi árfolyama"
"900","J","M","電信売買仲値"
"508","E","P","Standard translation for cost planning"
"540","S","EURO","Norma UME\, tipo de cambio fijo"
"508","F","1001","Cours du jour"
"522","U","200*","Viitearvo = alueen arvo"
"107","H","B","Standard átszámítás eladási árfolyamon"
"900","J","P","原価計画用標準標準換算レート"
"540","S","EURX","Nomra UME\, tipo de cambio variable"
"508","F","1002","Cours moyen"
"508","F","1003","Cours historique"
"900","K","100*","Referenceværdi = gruppeværdi"
"540","S","G","Conversión normal según T/C comprador"
"107","H","EURO","EMU-előírás\, fix árfolyamok"
"522","U","2001","Määräpäivän kurssi"
"900","K","1001","Skæringsdagskurs"
"508","F","1004","Cours du jour de l'année précédente"
"540","S","GTSC","Tipo cotización GTS\, despacho aduanas"
"107","H","EURX","EMU-előírás\, változó árfolyamok"
"900","K","1002","Middelkurs"
"522","U","2002","Keskikurssi"
"508","F","1011","Cours du jour"
"540","S","I","Tipo de cotización IntraStat"
"900","K","1003","Historisk kurs"
"508","F","1012","Cours moyen"
"107","H","G","Standard átszámítás vételi árfolyamon"
"540","S","M","Conversión normal según T/C estándar"
"900","K","1004","Skæringsdagskurs\,foregående år"
"508","F","1013","Cours historique"
"522","U","2003","Historiallinen kurssi"
"107","H","I","IntraStat árfolyamtípus"
"900","K","200*","Referenceværdi = gruppeværdi"
"540","S","P","Conversión estándar para planif.costes"
"508","F","1014","Cours du jour de l'année précédente"
"107","H","M","Standard átszámítás középárfolyamon"
"900","K","2001","Skæringsdagskurs"
"522","U","2004","Edellisen vuoden määräpäiväkurssi"
"540","T","100*","Referans değer = Grup değeri"
"900","K","2002","Middelkurs"
"508","F","B","Conversion standard au cours 'vente'"
"540","T","1001","Anahtar tarih kuru"
"107","H","P","Standard átszámítás költségtervezéshez"
"900","K","2003","Historisk kurs"
"508","F","G","Conversion standard au cours 'achat'"
"522","U","B","Vakiomuunto - myyntikurssi"
"540","T","1002","Ortalama kur"
"900","K","2004","Skæringsdagskurs\,foregående år"
"107","J","100*","参照値 = グループ値"
"508","F","M","Conversion standard au cours moyen"
"540","T","1003","Tarihsel kur"
"900","K","B","Standardomregning til salgskurs"
"107","J","1001","現換算レート"
"522","U","EURO","EMU-säädös\, kiint. kurssit"
"900","K","EURO","ØMU-regel\, faste kurser"
"540","T","1004","Önceki yılın anahtar tarih kuru"
"508","F","P","Conversion standard pour planif. coûts"
"107","J","1002","平均換算レート"
"900","K","EURX","ØMU-regel\, variable kurser"
"540","T","200*","Referans değer = Grup değeri"
"522","U","EURX","EMU-säädös\, muuttuvat kurssit"
"508","J","100*","参照値 = グループ値"
"900","K","G","Standardomregning til købskurs"
"107","J","1003","取得時換算レート"
"540","T","2001","Anahtar tarih kuru"
"508","J","1001","現換算レート"
"900","K","I","Kurstype\, intrastat"
"107","J","1004","前年度換算レート"
"522","U","G","Vakiomuunto - ostokurssi"
"508","J","1002","平均換算レート"
"900","K","M","Standardomregning til middelkurs"
"540","T","2002","Ortalama kur"
"107","J","200*","参照値 = グループ値"
"508","J","1003","取得時換算レート"
"900","K","P","Standardomregning for omkostningsplanl."
"540","T","2003","Tarihsel kur"
"522","U","GTSC","GTS-kurssityyppi - tullikäsittely"
"107","J","2001","現換算レート"
"508","J","1004","前年度換算レート"
"900","L","100*","Wartość referencyjna = wartość grupy"
"540","T","2004","Önceki yılın anahtar tarih kuru"
"522","U","I","Kurssityyppi IntraStat"
"107","J","2002","平均換算レート"
"900","L","1001","Kurs na dzień"
"508","J","200*","参照値 = グループ値"
"540","T","B","Satış kuru için standart çeviri"
"900","L","1002","Średni kurs waluty"
"508","J","2001","現換算レート"
"107","J","2003","取得時換算レート"
"522","U","M","Vakiomuunto - keskikurssi"
"540","T","EURO","APB talimatı\, kuru sabitle"
"508","J","2002","平均換算レート"
"900","L","1003","Historyczny kurs waluty"
"107","J","2004","前年度換算レート"
"540","T","EURX","APB talimatı\, değişken kur"
"522","U","P","Vakiomuunto kustannussuunnittelua varten"
"508","J","2003","取得時換算レート"
"900","L","1004","Kurs określonego dnia z roku poprz."
"107","J","B","電信売買売値"
"540","T","G","Alış kuru için standart çeviri"
"508","J","2004","前年度換算レート"
"522","V","100*","Referensvärde = KO-val.värde"
"900","L","200*","Wartość referencyjna = wartość grupy"
"540","T","I","IntraStat kurtipi"
"508","J","B","電信売買売値"
"107","J","EURO","EMU 規定 固定換算レート"
"900","L","2001","Kurs na dzień"
"522","V","1001","Kurs för referensdag"
"540","T","M","Ortalama kur için standart çeviri"
"508","J","EURO","EMU 規定 固定換算レート"
"107","J","EURX","EMU 規定 変動換算レート"
"900","L","2002","Średni kurs waluty"
"522","V","1002","Genomsnittskurs"
"540","T","P","Masraf planlaması için standart çeviri"
"508","J","EURX","EMU 規定 変動換算レート"
"900","L","2003","Historyczny kurs waluty"
"522","V","1003","Historisk kurs"
"540","U","100*","Viitearvo = alueen arvo"
"107","J","G","電信売買買値"
"508","J","G","電信売買買値"
"900","L","2004","Kurs określonego dnia z roku poprz."
"540","U","1001","Määräpäivän kurssi"
"107","J","I","域内取引換算レートタイプ"
"508","J","I","域内取引換算レートタイプ"
"522","V","1004","Kurs för referensdag föreg.år"
"540","U","1002","Keskikurssi"
"508","J","M","電信売買仲値"
"107","J","M","電信売買仲値"
"900","L","B","Przeliczenie stand. po kursie sprzedaży"
"540","U","1003","Historiallinen kurssi"
"522","V","200*","Referensvärde = KO-val.värde"
"508","J","P","原価計画用標準標準換算レート"
"900","L","EURO","Przepis EMU\, kursy stałe"
"107","J","P","原価計画用標準標準換算レート"
"540","U","1004","Edellisen vuoden määräpäiväkurssi"
"513","D","100*","Referenzwert = Kreiswert"
"900","L","EURX","Przepis EMU\, kursy zmienne"
"522","V","2001","Kurs för referensdag"
"540","U","200*","Viitearvo = alueen arvo"
"513","D","1001","Stichtagskurs"
"107","L","100*","Wartość referencyjna = wartość grupy"
"900","L","G","Przeliczenie stand. po kursie zakupu"
"522","V","2002","Genomsnittskurs"
"513","D","1002","Durchschnittskurs"
"540","U","2001","Määräpäivän kurssi"
"107","L","1001","Kurs na dzień"
"900","L","I","Typ kursu IntraStat"
"540","U","2002","Keskikurssi"
"513","D","1003","Historischer Kurs"
"522","V","2003","Historisk kurs"
"107","L","1002","Średni kurs waluty"
"900","L","M","Przeliczenie stand. po kursie średnim"
"513","D","1004","Stichtagskurs des Vorjahres"
"540","U","2003","Historiallinen kurssi"
"900","L","P","Przeliczenie stand. do plan. kosztów"
"522","V","2004","Kurs för referensdag föreg.år"
"107","L","1003","Historyczny kurs waluty"
"540","U","2004","Edellisen vuoden määräpäiväkurssi"
"513","D","200*","Referenzwert = Kreiswert"
"900","M","100*","參考值 = 集團值"
"522","V","B","Standardomräkning (säljkurs)"
"540","U","B","Vakiomuunto - myyntikurssi"
"513","D","2001","Stichtagskurs"
"107","L","1004","Kurs określonego dnia z roku poprz."
"900","M","1001","現行匯率"
"513","D","2002","Durchschnittskurs"
"900","M","1002","平均匯率"
"540","U","EURO","EMU-säädös\, kiint. kurssit"
"522","V","EURO","EMU-regel\, fasta kurser"
"513","D","2003","Historischer Kurs"
"900","M","1003","歷史匯率"
"107","L","200*","Wartość referencyjna = wartość grupy"
"540","U","EURX","EMU-säädös\, muuttuvat kurssit"
"513","D","2004","Stichtagskurs des Vorjahres"
"900","M","1004","前一年現行匯率"
"107","L","2001","Kurs na dzień"
"522","V","EURX","EMU-regel\, variabla kurser"
"540","U","G","Vakiomuunto - ostokurssi"
"513","D","B","Standardumrechnung zum Briefkurs"
"900","M","200*","參考值 = 集團值"
"107","L","2002","Średni kurs waluty"
"540","U","GTSC","GTS-kurssityyppi - tullikäsittely"
"900","M","2001","現行匯率"
"522","V","G","Standardomräkning (köpkurs)"
"513","D","EURO","EWU-Vorschrift\, fixe Kurse"
"107","L","2003","Historyczny kurs waluty"
"540","U","I","Kurssityyppi IntraStat"
"900","M","2002","平均匯率"
"513","D","EURX","EWU-Vorschrift\, variable Kurse"
"900","M","2003","歷史匯率"
"540","U","M","Vakiomuunto - keskikurssi"
"107","L","2004","Kurs określonego dnia z roku poprz."
"522","V","GTSC","GTS kurstyp tullhantering"
"513","D","G","Standardumrechnung zum Geldkurs"
"900","M","2004","前一年現行匯率"
"540","U","P","Vakiomuunto kustannussuunnittelua varten"
"513","D","I","Kurstyp IntraStat"
"522","V","I","Kurskategori IntraStat"
"900","M","B","銀行賣出匯率的標準換算"
"107","L","B","Przeliczenie stand. po kursie sprzedaży"
"540","V","100*","Referensvärde = KO-val.värde"
"513","D","M","Standardumrechnung zum Mittelkurs"
"900","M","EURO","EMU 規定；固定匯率"
"107","L","EURO","Przepis EMU\, kursy stałe"
"540","V","1001","Kurs för referensdag"
"513","D","P","Standardumrechnung für die Kostenplanung"
"522","V","M","Standardomräkning (genomsnittskurs)"
"110","O","1004","Kurs for ref.dato\, forrige år"
"540","V","1002","Genomsnittskurs"
"900","M","EURX","EMU 規定；變動匯率"
"107","L","EURX","Przepis EMU\, kursy zmienne"
"513","E","100*","Reference value = group value"
"110","O","200*","Referanseverdi = gruppeverdi"
"900","M","G","銀行買入匯率的標準換算"
"540","V","1003","Historisk kurs"
"513","E","1001","Current exchange rate"
"110","O","2001","Kurs for referansedato"
"107","L","G","Przeliczenie stand. po kursie zakupu"
"522","V","P","Standardomräkning för kostn.planeringen"
"900","M","I","歐盟會員國匯率類型"
"110","O","2002","Gjennomsnittskurs"
"513","E","1002","Average exchange rate"
"540","V","1004","Kurs för referensdag föreg.år"
"107","L","I","Typ kursu IntraStat"
"110","O","2003","Historisk kurs"
"900","M","M","平均匯率的標準匯率"
"513","E","1003","Historical exchange rate"
"540","V","200*","Referensvärde = KO-val.värde"
"107","L","M","Przeliczenie stand. po kursie średnim"
"525","D","100*","Referenzwert = Kreiswert"
"900","M","P","成本計劃的標準換算"
"110","O","2004","Kurs for ref.dato\, forrige år"
"513","E","1004","Current exch. rate prior year"
"540","V","2001","Kurs för referensdag"
"107","L","P","Przeliczenie stand. do plan. kosztów"
"900","N","100*","Referentiewaarde = concernwaarde"
"513","E","200*","Reference value = group value"
"525","D","1001","Stichtagskurs"
"110","O","B","Standardomregning for selgerkurs"
"540","V","2002","Genomsnittskurs"
"107","M","100*","參考值 = 集團值"
"900","N","1001","Koers op balansdatum"
"540","V","2003","Historisk kurs"
"513","E","2001","Current exchange rate"
"900","N","1002","Gemiddelde koers"
"110","O","EURO","ØMU-forskr.\, faste kurser"
"525","D","1002","Durchschnittskurs"
"107","M","1001","現行匯率"
"900","N","1003","Historische koers"
"513","E","2002","Average exchange rate"
"540","V","2004","Kurs för referensdag föreg.år"
"110","O","EURX","ØMU-forskrift\, variable kurser"
"107","M","1002","平均匯率"
"525","D","1003","Historischer Kurs"
"513","E","2003","Historical exchange rate"
"900","N","1004","Koers op balansdatum vorig jaar"
"107","M","1003","歷史匯率"
"110","O","G","Standardomregning for kjøperkurs"
"540","V","B","Standardomräkning (säljkurs)"
"513","E","2004","Current exch. rate prior year"
"900","N","200*","Referentiewaarde = concernwaarde"
"107","M","1004","前一年現行匯率"
"525","D","1004","Stichtagskurs des Vorjahres"
"110","O","I","Kurstype - intrastat"
"513","E","B","Standard translation at bk.selling rate"
"900","N","2001","Koers op balansdatum"
"540","V","EURO","EMU-regel\, fasta kurser"
"110","O","M","Standardomregning for gjennomsnittskurs"
"107","M","200*","參考值 = 集團值"
"900","N","2002","Gemiddelde koers"
"513","E","EURO","EMU regulation\, fixed exchange rates"
"525","D","200*","Referenzwert = Kreiswert"
"107","M","2001","現行匯率"
"900","N","2003","Historische koers"
"110","O","P","Standardomregning for kostnadsbudsjett"
"513","E","EURX","EMU regulation\, variable exchange rates"
"540","V","EURX","EMU-regel\, variabla kurser"
"525","D","2001","Stichtagskurs"
"107","M","2002","平均匯率"
"513","E","G","Standard translation at bank buying rate"
"900","N","2004","Koers op balansdatum vorig jaar"
"110","P","100*","Valor de referência = valor de área"
"540","V","G","Standardomräkning (köpkurs)"
"107","M","2003","歷史匯率"
"525","D","2002","Durchschnittskurs"
"513","E","I","Intrastat exchange rate type"
"110","P","1001","Câmbio a data fixa"
"900","N","B","Standaardomrekening tegen girale koers"
"540","V","GTSC","GTS kurstyp tullhantering"
"513","E","M","Standard translation at average rate"
"110","P","1002","Câmbio médio"
"107","M","2004","前一年現行匯率"
"525","D","2003","Historischer Kurs"
"900","N","EURO","EMU-voorschrift\, vaste koersen"
"110","P","1003","Câmbio histórico"
"540","V","I","Kurskategori IntraStat"
"513","E","P","Standard translation for cost planning"
"900","N","EURX","EMU-voorschrift\, variabele koersen"
"107","M","B","銀行賣出匯率的標準換算"
"110","P","1004","Câmbio a data fixa do ano precedente"
"513","F","100*","Val. réf. = montants en devise périmètre"
"900","N","G","Standaardomrekening tegen chartale koers"
"540","V","M","Standardomräkning (genomsnittskurs)"
"107","M","EURO","EMU 規定；固定匯率"
"110","P","200*","Valor de referência = valor de área"
"900","N","I","Koerstype Intrastat"
"513","F","1001","Cours du jour (de référence)"
"107","M","EURX","EMU 規定；變動匯率"
"513","F","1002","Cours moyen"
"110","P","2001","Câmbio a data fixa"
"900","N","M","Standaardomrekening tegen middenkoers"
"540","V","P","Standardomräkning för kostn.planeringen"
"513","F","1003","Cours historique"
"110","P","2002","Câmbio médio"
"107","M","G","銀行買入匯率的標準換算"
"900","N","P","Standaardomrekening voor kostenplanning"
"110","P","2003","Câmbio histórico"
"513","F","1004","Cours du jour de l'exercice précédent"
"701","D","100*","Referenzwert = Kreiswert"
"107","M","I","歐盟會員國匯率類型"
"110","P","2004","Câmbio a data fixa do ano precedente"
"900","O","100*","Referanseverdi = kons. verdi"
"513","F","200*","Val. réf. = montants en devise périmètre"
"107","M","M","平均匯率的標準匯率"
"701","D","1001","Stichtagskurs"
"110","P","B","Conversão standard com câmbio de venda"
"513","F","2001","Cours du jour (de référence)"
"900","O","1001","Kurs for referansedato"
"107","M","P","成本計劃的標準換算"
"701","D","1002","Durchschnittskurs"
"513","F","2002","Cours moyen"
"900","O","1002","Gjennomsnittskurs"
"110","P","CNTX","Conversão standard com câmbio médio"
"513","F","2003","Cours historique"
"900","O","1003","Historisk kurs"
"107","N","100*","Referentiewaarde = concernwaarde"
"701","D","1003","Historischer Kurs"
"110","P","EURO","Norma UME\, taxas de câmbio fixas"
"513","F","2004","Cours du jour de l'exercice précédent"
"107","N","1001","Koers op balansdatum"
"900","O","1004","Kurs for ref.dato\, forrige år"
"110","P","EURX","Norma UME\, taxas de câmbio variáveis"
"513","F","B","conversion standard au cours VENTE"
"107","N","1002","Gemiddelde koers"
"701","D","1004","Stichtagskurs des Vorjahres"
"900","O","200*","Referanseverdi = kons. verdi"
"110","P","G","Conversão standard com câmbio de compra"
"513","F","EURO","Règle UEM\, cours fixes"
"107","N","1003","Historische koers"
"701","D","200*","Referenzwert = Kreiswert"
"900","O","2001","Kurs for referansedato"
"110","P","I","Categoria de taxa de câmbio IntraStat"
"513","F","EURX","Règles UEM\, cours variables"
"701","D","2001","Stichtagskurs"
"900","O","2002","Gjennomsnittskurs"
"107","N","1004","Koers op balansdatum vorig jaar"
"110","P","M","Conversão standard com câmbio médio"
"701","D","2002","Durchschnittskurs"
"513","F","G","conversion standard au cours ACHAT"
"900","O","2003","Historisk kurs"
"701","D","2003","Historischer Kurs"
"513","F","I","Type de cours IntraStat"
"110","P","P","Conversão standard p/planejamento custos"
"107","N","200*","Referentiewaarde = concernwaarde"
"900","O","2004","Kurs for ref.dato\, forrige år"
"701","D","2004","Stichtagskurs des Vorjahres"
"513","F","M","conversion standard au cours MOYEN"
"107","N","2001","Koers op balansdatum"
"900","O","B","Standardomregning for selgerkurs"
"110","Q","100*","Refer.hodnota = hodnota okruhu"
"701","D","B","Standardumrechnung zum Briefkurs"
"107","N","2002","Gemiddelde koers"
"513","F","P","Conv. standard pr la budgét. des coûts"
"900","O","EURO","ØMU-forskr.\, faste kurser"
"110","Q","1001","Kurz k rozhod.dňu"
"701","D","EURO","EWU-Vorschrift\, fixe Kurse"
"107","N","2003","Historische koers"
"513","J","100*","参照値 = グループ値"
"110","Q","1002","Priemerný kurz"
"900","O","EURX","ØMU-forskrift\, variable kurser"
"701","D","EURX","EWU-Vorschrift\, variable Kurse"
"110","Q","1003","Historický kurz"
"513","J","1001","現換算レート"
"107","N","2004","Koers op balansdatum vorig jaar"
"900","O","G","Standardomregning for kjøperkurs"
"701","D","G","Standardumrechnung zum Geldkurs"
"513","J","1002","平均換算レート"
"110","Q","1004","Kurz k rozh.dňu minulého roka"
"900","O","I","Kurstype - intrastat"
"701","D","I","Kurstyp IntraStat"
"513","J","1003","取得時換算レート"
"107","N","B","Standaardomrekening tegen girale koers"
"110","Q","200*","Refer.hodnota = hodnota okruhu"
"900","O","M","Standardomregning for gjennomsnittskurs"
"701","D","M","Standardumrechnung zum Mittelkurs"
"513","J","1004","前年度換算レート"
"110","Q","2001","Kurz k rozhod.dňu"
"900","O","P","Standardomregning for kostnadsbudsjett"
"513","J","200*","参照値 = グループ値"
"110","Q","2002","Priemerný kurz"
"701","D","P","Standardumrechnung für die Kostenplanung"
"900","P","001","Câmbio a data fixa"
"513","J","2001","現換算レート"
"110","Q","2003","Historický kurz"
"900","P","0011","Câmbio a data fixa"
"800","1","100*","参考值 = 组值"
"513","J","2002","平均換算レート"
"900","P","001D","Câmbio a data fixa"
"110","Q","2004","Kurz k rozh.dňu minulého roka"
"513","J","2003","取得時換算レート"
"800","1","1001","当前兑换率"
"900","P","0021","Câmbio a data fixa"
"800","1","1002","平均兑换率"
"513","J","2004","前年度換算レート"
"110","Q","B","Štandardný prepočet za predajný kurz"
"900","P","0022","Taxa de câmbio média"
"513","J","B","電信売買売値"
"800","1","1003","历史兑换率"
"110","Q","EURO","Predpis EMÚ\, pevné kurzy"
"900","P","100*","Valor de referência = valor de área"
"513","J","EURO","EMU 規定 固定換算レート"
"800","1","1004","前年的当前兑换率"
"900","P","1001","Câmbio a data fixa"
"110","Q","EURX","Predpis EMÚ\, variabilné kurzy"
"513","J","EURX","EMU 規定 変動換算レート"
"800","1","200*","参考值 = 组值"
"110","Q","G","Štandardný prepočet za bank.nákup.kurz"
"513","J","G","電信売買買値"
"800","1","2001","当前兑换率"
"900","P","1002","Taxa de câmbio média"
"110","Q","I","Typ kurzu IntraStat"
"800","1","2002","平均兑换率"
"900","P","1003","Câmbio histórico"
"513","J","I","域内取引換算レートタイプ"
"800","1","2003","历史兑换率"
"110","Q","M","Štandardný prepočet za kurz stredu"
"513","J","M","電信売買仲値"
"900","P","1004","Taxa câmbio data fixada exerc.anterior"
"513","J","P","原価計画用標準標準換算レート"
"110","Q","P","Štandard.prepočet pre plánovanie náklado"
"900","P","1011","Câmbio a data fixa"
"513","P","100*","Valor de referência = valor de área"
"900","P","1012","Taxa de câmbio média"
"110","R","100*","СсылЗначение = значение в валюте ГКК"
"513","P","1001","Câmbio a data fixa"
"900","P","1013","Câmbio histórico"
"513","P","1002","Câmbio médio"
"110","R","1001","Курс на отчетную дату"
"513","P","1003","Câmbio histórico"
"900","P","1014","Taxa câmbio data fixada exerc.anterior"
"110","R","1002","Средний курс"
"513","P","1004","Câmbio a data fixa do ano precedente"
"110","R","1003","Исторический курс"
"513","P","200*","Valor de referência = valor de área"
"900","P","200*","Valor de referência = valor de área"
"513","P","2001","Câmbio a data fixa"
"900","P","2001","Câmbio a data fixa"
"110","R","1004","Курс на отчётную дату предыдущего года"
"513","P","2002","Câmbio médio"
"900","P","2002","Taxa de câmbio média"
"513","P","2003","Câmbio histórico"
"110","R","200*","СсылЗначение = значение в валюте ГКК"
"900","P","2003","Câmbio histórico"
"513","P","2004","Câmbio a data fixa do ano precedente"
"110","R","2001","Курс на отчетную дату"
"900","P","2004","Taxa câmbio data fixada exerc.anterior"
"513","P","B","Conversão standard com câmbio de venda"
"900","P","2011","Câmbio a data fixa"
"110","R","2002","Средний курс"
"513","P","EURO","Norma UME\, taxas de câmbio fixas"
"900","P","2012","Taxa de câmbio média"
"110","R","2003","Исторический курс"
"900","P","2013","Câmbio histórico"
"513","P","EURX","Norma UME\, taxas de câmbio variáveis"
"110","R","2004","Курс на отчётную дату предыдущего года"
"513","P","G","Conversão standard com câmbio de compra"
"900","P","2014","Taxa câmbio data fixada exerc.anterior"
"110","R","B","Станд. пересчет по курсу продавца"
"513","P","I","Categoria de taxa de câmbio IntraStat"
"900","P","B","Conversão standard com câmbio de venda"
"110","R","EURO","Правило ЕВС\, фикс. курсы"
"513","P","M","Conversão standard com câmbio médio"
"900","P","EURB","UME - convers.oferta venda/oferta compra"
"110","R","EURX","Правило ЕВС\, переменные курсы"
"513","P","P","Conversão standard p/planejamento custos"
"900","P","EURG","UME - convers.oferta venda/oferta compra"
"513","S","100*","Vl.ref.=Vl.mon.ámb.consolidac."
"900","P","EURO","UME - método de conversão"
"513","S","1001","T/C en fecha clave"
"513","S","1002","Cotización media"
"900","P","EURX","UME - método conversão não participante"
"513","S","1003","T/C histórico"
"900","P","G","Conversão standard com câmbio de compra"
"513","S","1004","T/C en fecha clave ej.ant."
"110","R","G","Станд. пересчет по курсу покупателя"
"900","P","I","Categoria de taxa de câmbio IntraStat"
"513","S","200*","Vl.ref.=Vl.mon.ámb.consolidac."
"110","R","I","Тип курса: ИНТРАСТАТ"
"900","P","INT","Taxa interna de compensação"
"513","S","2001","T/C en fecha clave"
"513","S","2002","Cotización media"
"110","R","M","СтандПересчет по средневзвешенному курсу"
"900","P","M","Conversão standard com câmbio médio"
"513","S","2003","T/C histórico"
"900","P","P","Conversão standard p/planejamento custos"
"110","R","P","СтандартПересчет для планирования затрат"
"513","S","2004","T/C en fecha clave ej.ant."
"900","Q","100*","Refer.hodnota = hodnota okruhu"
"110","S","100*","Vl.ref.=Vl.mon.ámb.consolidac."
"513","S","B","Conversión normal según T/C vendedor"
"900","Q","1001","Kurz k rozhod.dňu"
"110","S","1001","T/C en fecha clave"
"513","S","EURO","Norma UME\, tipo de cambio fijo"
"900","Q","1002","Priemerný kurz"
"110","S","1002","Cotización media"
"513","S","EURX","Nomra UME\, tipo de cambio variable"
"110","S","1003","T/C histórico"
"900","Q","1003","Historický kurz"
"513","S","G","Conversión normal según T/C comprador"
"110","S","1004","T/C en fecha clave ej.ant."
"900","Q","1004","Kurz k rozh.dňu minulého roka"
"513","S","I","Tipo de cotización IntraStat"
"110","S","200*","Vl.ref.=Vl.mon.ámb.consolidac."
"900","Q","200*","Refer.hodnota = hodnota okruhu"
"110","S","2001","T/C en fecha clave"
"513","S","M","Conversión normal según T/C estándar"
"900","Q","2001","Kurz k rozhod.dňu"
"110","S","2002","Cotización media"
"513","S","P","Conversión estándar para planif.costes"
"900","Q","2002","Priemerný kurz"
"110","S","2003","T/C histórico"
"513","V","100*","Referensvärde = KO-val.värde"
"900","Q","2003","Historický kurz"
"110","S","2004","T/C en fecha clave ej.ant."
"513","V","1001","Kurs för referensdag"
"900","Q","2004","Kurz k rozh.dňu minulého roka"
"110","S","B","Conversión normal según T/C vendedor"
"513","V","1002","Genomsnittskurs"
"110","S","CNTX","Conversión normal según T/C estándar"
"900","Q","B","Štandardný prepočet za predajný kurz"
"513","V","1003","Historisk kurs"
"513","V","1004","Kurs för referensdag föreg.år"
"900","Q","EURO","Predpis EMÚ\, pevné kurzy"
"110","S","EURO","Norma UME\, tipo de cambio fijo"
"110","S","EURX","Nomra UME\, tipo de cambio variable"
"900","Q","EURX","Predpis EMÚ\, variabilné kurzy"
"513","V","200*","Referensvärde = KO-val.värde"
"110","S","G","Conversión normal según T/C comprador"
"900","Q","G","Štandardný prepočet za bank.nákup.kurz"
"513","V","2001","Kurs för referensdag"
"513","V","2002","Genomsnittskurs"
"110","S","I","Tipo de cotización IntraStat"
"900","Q","I","Typ kurzu IntraStat"
"513","V","2003","Historisk kurs"
"110","S","M","Conversión normal según T/C estándar"
"900","Q","M","Štandardný prepočet za kurz stredu"
"513","V","2004","Kurs för referensdag föreg.år"
"110","S","P","Conversión estándar para planif.costes"
"900","Q","P","Štandard.prepočet pre plánovanie náklado"
"513","V","B","Standardomräkning (säljkurs)"
"110","T","100*","Referans değer = Grup değeri"
"513","V","EURO","EMU-regel\, fasta kurser"
"900","R","001","Курс на отчетную дату"
"110","T","1001","Anahtar tarih kuru"
"110","T","1002","Ortalama kur"
"513","V","EURX","EMU-regel\, variabla kurser"
"900","R","0011","Курс на отчетную дату"
"110","T","1003","Tarihsel kur"
"513","V","G","Standardomräkning (köpkurs)"
"900","R","001D","Курс на отчетную дату"
"513","V","I","Kurskategori IntraStat"
"110","T","1004","Önceki yılın anahtar tarih kuru"
"513","V","M","Standardomräkning (genomsnittskurs)"
"110","T","200*","Referans değer = Grup değeri"
"900","R","0021","Курс на отчетную дату"
"110","T","2001","Anahtar tarih kuru"
"513","V","P","Standardomräkning för kostn.planeringen"
"110","T","2002","Ortalama kur"
"900","R","0022","Средний курс"
"516","D","1001","Stichtagskurs"
"110","T","2003","Tarihsel kur"
"516","D","1002","Durchschnittskurs"
"516","D","1003","Historischer Kurs"
"900","R","100*","СсылЗначение = значение в валюте ГКК"
"110","T","2004","Önceki yılın anahtar tarih kuru"
"516","D","1004","Stichtagskurs des Vorjahres"
"900","R","1001","Курс на отчетную дату"
"516","D","1011","Stichtagskurs"
"110","T","B","Satış kuru için standart çeviri"
"516","D","1012","Durchschnittskurs"
"900","R","1002","Средний курс"
"110","T","EURO","APB talimatı\, kuru sabitle"
"516","D","1013","Historischer Kurs"
"900","R","1003","Исторический курс"
"525","D","2004","Stichtagskurs des Vorjahres"
"110","T","EURX","APB talimatı\, değişken kur"
"516","D","1014","Stichtagskurs des Vorjahres"
