"800","EZB","EUR","SEK","79958984","0.80554","1","1"
"800","EZB","EUR","SEK","79959090","0.82028","1","1"
"800","EZB","EUR","SEK","79959082","0.81893","1","1"
"800","EZB","EUR","SEK","79959077","0.81666","1","1"
"800","EZB","EUR","SEK","79958988","0.80697","1","1"
"800","EZB","EUR","SEK","79959482","0.83174","1","1"
"800","EZB","EUR","SEK","79959479","0.83879","1","1"
"800","EZB","EUR","SEK","79959478","0.83119","1","1"
"800","EZB","EUR","SEK","79959471","0.81659","1","1"
"800","EZB","EUR","SEK","79959398","0.81759","1","1"
"800","EZB","EUR","SEK","79959388","0.83292","1","1"
"800","EZB","EUR","SEK","79959383","0.82932","1","1"
"800","EZB","EUR","SEK","79959382","0.83022","1","1"
"800","EZB","EUR","SEK","79959487","0.84338","1","1"
"800","EZB","EUR","SEK","79959594","0.82932","1","1"
"800","EZB","EUR","SEK","79959586","0.83507","1","1"
"800","EZB","EUR","SEK","79959585","0.83864","1","1"
"800","EZB","EUR","SEK","79959584","0.83949","1","1"
"800","EZB","EUR","SEK","79959583","0.83808","1","1"
"800","EZB","EUR","SEK","79959579","0.83850","1","1"
"800","EZB","EUR","SEK","79959578","0.84488","1","1"
"800","EZB","EUR","SEK","79959577","0.84225","1","1"
"800","EZB","EUR","SEK","79959576","0.84140","1","1"
"800","EZB","EUR","SEK","79959573","0.84381","1","1"
"800","EZB","EUR","SEK","79959572","0.84126","1","1"
"800","EZB","EUR","SEK","79959571","0.83984","1","1"
"800","EZB","EUR","SEK","79959569","0.83703","1","1"
"800","EZB","EUR","SEK","79959496","0.83661","1","1"
"800","EZB","EUR","SEK","79959489","0.84438","1","1"
"800","EZB","EUR","SEK","79959488","0.84717","1","1"
"800","EZB","EUR","SEK","79959197","0.82953","1","1"
"800","EZB","EUR","SEK","79959193","0.82891","1","1"
"800","EZB","EUR","SEK","79959188","0.81746","1","1"
"800","EZB","EUR","SEK","79959187","0.81593","1","1"
"800","EZB","EUR","SEK","79959097","0.82156","1","1"
"800","EZB","EUR","SEK","79959270","0.83153","1","1"
"800","EZB","EUR","SEK","79959369","0.82271","1","1"
"800","EZB","EUR","SEK","79959284","0.80815","1","1"
"800","EZB","EUR","SEK","79959283","0.80952","1","1"
"800","EZB","EUR","SEK","79959277","0.81513","1","1"
"800","EZB","EUR","SEK","79959276","0.82028","1","1"
"800","EZB","EUR","SEK","79949073","0.83119","1","1"
"800","EZB","EUR","SEK","79948996","0.83801","1","1"
"800","EZB","EUR","SEK","79948995","0.83766","1","1"
"800","EZB","EUR","SEK","79948994","0.83703","1","1"
"800","EZB","EUR","SEK","79949270","0.82692","1","1"
"800","EZB","EUR","SEK","79949197","0.81853","1","1"
"800","EZB","EUR","SEK","79949184","0.80815","1","1"
"800","EZB","EUR","SEK","79949177","0.81759","1","1"
"800","EZB","EUR","SEK","79949176","0.81746","1","1"
"800","EZB","EUR","SEK","79949175","0.81893","1","1"
"800","EZB","EUR","SEK","79948883","0.85638","1","1"
"800","EZB","EUR","SEK","79948882","0.85529","1","1"
"800","EZB","EUR","SEK","79948881","0.85624","1","1"
"800","EZB","EUR","SEK","79948878","0.84667","1","1"
"800","EZB","EUR","SEK","79948877","0.85463","1","1"
"800","EZB","EUR","SEK","79948876","0.84918","1","1"
"800","EZB","EUR","SEK","79948875","0.84868","1","1"
"800","EZB","EUR","SEK","79948874","0.85012","1","1"
"800","EZB","EUR","SEK","79948871","0.85281","1","1"
"800","EZB","EUR","SEK","79948870","0.84796","1","1"
"800","EZB","EUR","SEK","79948869","0.84969","1","1"
"800","EZB","EUR","SEK","79948798","0.85143","1","1"
"800","EZB","EUR","SEK","79948797","0.85492","1","1"
"800","EZB","EUR","SEK","79948794","0.84983","1","1"
"800","EZB","EUR","SEK","79948793","0.84868","1","1"
"800","EZB","EUR","SEK","79948792","0.85397","1","1"
"800","EZB","EUR","SEK","79948791","0.85005","1","1"
"800","EZB","EUR","SEK","79948790","0.84854","1","1"
"800","EZB","EUR","SEK","79948787","0.83857","1","1"
"800","EZB","EUR","SEK","79948786","0.83857","1","1"
"800","EZB","EUR","SEK","79948785","0.83195","1","1"
"800","EZB","EUR","SEK","79948784","0.83340","1","1"
"800","EZB","EUR","SEK","79948779","0.83647","1","1"
"800","EZB","EUR","SEK","79948778","0.84232","1","1"
"800","EZB","EUR","SEK","79948884","0.85712","1","1"
"800","EZB","EUR","SEK","79948992","0.82345","1","1"
"800","EZB","EUR","SEK","79948987","0.83278","1","1"
"800","EZB","EUR","SEK","79948985","0.83340","1","1"
"800","EZB","EUR","SEK","79948981","0.83773","1","1"
"800","EZB","EUR","SEK","79948980","0.83682","1","1"
"800","EZB","EUR","SEK","79948979","0.83661","1","1"
"800","EZB","EUR","SEK","79948978","0.83250","1","1"
"800","EZB","EUR","SEK","79948975","0.83724","1","1"
"800","EZB","EUR","SEK","79948974","0.83215","1","1"
"800","EZB","EUR","SEK","79948968","0.83174","1","1"
"800","EZB","EUR","SEK","79948898","0.83278","1","1"
"800","EZB","EUR","SEK","79948895","0.83801","1","1"
"800","EZB","EUR","SEK","79948892","0.84574","1","1"
"800","EZB","EUR","SEK","79948891","0.85172","1","1"
"800","EZB","EUR","SEK","79948889","0.85020","1","1"
"800","EZB","EUR","SEK","79948888","0.85492","1","1"
"800","EZB","EUR","SEK","79948885","0.85375","1","1"
